time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
459,24.69726,12.709836,1.7090437,1.3744261,,,,,,
460,24.387047,12.707265,1.6697801,1.3750595,,,,,,
461,24.001387,12.703791,1.5359372,1.3737068,,,,,,
462,23.640396,12.699457,1.5139354,1.3743566,,,,,,
463,23.463087,12.695017,1.6256973,1.3749322,,,,,,
464,23.3378,12.690081,1.5858078,1.373506,,,,,,
465,23.001175,12.685294,1.5260876,1.3738201,,,,,,
466,22.81498,12.681752,1.6548742,1.3724985,,,,,,
467,23.420303,12.678776,1.9919033,1.3714149,,,,,,
468,23.574041,12.675319,1.7635012,1.3727502,,,,,,
469,23.241789,12.672207,1.7326442,1.3725861,,,,,,
470,23.359695,12.669756,1.9265668,1.372778,,,,,,
471,23.856108,12.66753,2.254243,1.3725282,,,,,,
472,24.367506,12.665863,2.140886,1.3715372,,,,,,
473,24.705858,12.663976,2.2004533,1.3710493,,,,,,
474,24.956306,12.661917,1.9638178,1.3711517,,,,,,
475,24.827421,12.660562,1.8627508,1.371859,,,,,,
476,24.563753,12.659937,1.7183633,1.3757348,,,,,,
477,24.31358,12.660506,1.8009108,1.3769522,,,,,,
478,25.068941,12.662316,1.9862305,1.3768818,,,,,,
479,25.642637,12.664457,1.7934676,1.3757737,,,,,,
480,25.680918,12.666004,1.8165634,1.3779176,,,,,,
481,25.545364,12.666412,1.8571959,1.3764844,,,,,,
482,25.29055,12.665428,1.7516892,1.3770121,,,,,,
483,24.83449,12.661594,1.5463251,1.3781524,,,,,,
484,24.134045,12.655072,1.4724267,1.378581,,,,,,
485,23.515827,12.645426,1.6690966,1.3792543,,,,,,
486,23.508995,12.632734,1.7393963,1.3815,,,,,,
487,23.746647,12.616885,1.7708244,1.3840992,,,,,,
488,24.362902,12.598714,1.9108026,1.3839338,,,,,,
489,25.176596,12.57917,2.008146,1.3853834,,,,,,
490,25.615732,12.558851,1.9215114,1.3870593,,,,,,
491,25.640566,12.537382,1.7938013,1.3863974,,,,,,
492,25.313473,12.515064,1.5859421,1.3866173,,,,,,
493,24.978739,12.492801,1.6932602,1.3899349,,,,,,
494,25.30318,12.469985,1.9179516,1.3888279,,,,,,
495,25.378363,12.4478035,1.9174644,1.3905319,,,,,,
496,25.234465,12.427213,1.8230815,1.3911703,,,,,,
497,25.207308,12.409469,1.7620438,1.3946872,,,,,,
498,25.347261,12.394864,1.8971169,1.3939081,,,,,,
499,25.441948,12.383198,1.8887973,1.3937294,,,,,,
