time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
461,24.001387,18.41563,1.5359372,2.0668766,,,,,,
462,23.640396,18.887154,1.5139354,1.9957395,,,,,,
463,23.463087,17.168085,1.6256973,1.8754708,,,,,,
464,23.3378,18.506144,1.5858078,1.9362359,,,,,,
465,23.001175,20.29762,1.5260876,2.1627657,,,,,,
466,22.81498,18.845224,1.6548742,2.177487,,,,,,
467,23.420303,19.5354,1.9919033,1.9278817,,,,,,
468,23.574041,21.840733,1.7635012,2.1602054,,,,,,
469,23.241789,20.227262,1.7326442,2.0895262,,,,,,
470,23.359695,22.267014,1.9265668,2.337503,,,,,,
471,23.856108,20.388554,2.254243,2.075337,,,,,,
472,24.367506,21.577255,2.140886,2.2674818,,,,,,
473,24.705858,20.275723,2.2004533,2.0370033,,,,,,
474,24.956306,20.085043,1.9638178,2.2198653,,,,,,
475,24.827421,17.88508,1.8627508,2.055476,,,,,,
476,24.563753,23.659859,1.7183633,1.990596,,,,,,
477,24.31358,22.952946,1.8009108,1.8387675,,,,,,
478,25.068941,20.587376,1.9862305,1.9034567,,,,,,
479,25.642637,21.260555,1.7934676,2.0786886,,,,,,
480,25.680918,21.141186,1.8165634,2.0870104,,,,,,
481,25.545364,18.779583,1.8571959,1.8186806,,,,,,
482,25.29055,17.59348,1.7516892,1.9243765,,,,,,
483,24.83449,18.75898,1.5463251,2.0178661,,,,,,
484,24.134045,18.161991,1.4724267,2.3733358,,,,,,
485,23.515827,22.243134,1.6690966,1.9573909,,,,,,
486,23.508995,22.831367,1.7393963,1.716774,,,,,,
487,23.746647,22.659454,1.7708244,2.2407668,,,,,,
488,24.362902,20.326881,1.9108026,2.1616602,,,,,,
489,25.176596,19.30823,2.008146,2.4084778,,,,,,
490,25.615732,21.352066,1.9215114,1.7991776,,,,,,
491,25.640566,18.921152,1.7938013,1.9414208,,,,,,
492,25.313473,20.377272,1.5859421,2.0945034,,,,,,
493,24.978739,19.994545,1.6932602,1.9906127,,,,,,
494,25.30318,19.024925,1.9179516,2.5578277,,,,,,
495,25.378363,22.352345,1.9174644,2.0276966,,,,,,
496,25.234465,21.648159,1.8230815,1.9378372,,,,,,
497,25.207308,21.983088,1.7620438,2.1627693,,,,,,
498,25.347261,19.675697,1.8971169,2.2620964,,,,,,
499,25.441948,19.361471,1.8887973,1.9216228,,,,,,
