time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
459,24.69726,11.215568,1.7090437,1.1091706,,,,,,
460,24.387047,11.212986,1.6697801,1.1099817,,,,,,
461,24.001387,11.209915,1.5359372,1.1081406,,,,,,
462,23.640396,11.206516,1.5139354,1.1087995,,,,,,
463,23.463087,11.203075,1.6256973,1.1096697,,,,,,
464,23.3378,11.199391,1.5858078,1.1076722,,,,,,
465,23.001175,11.196557,1.5260876,1.1075746,,,,,,
466,22.81498,11.195348,1.6548742,1.1070493,,,,,,
467,23.420303,11.19476,1.9919033,1.1057998,,,,,,
468,23.574041,11.194078,1.7635012,1.1074102,,,,,,
469,23.241789,11.193336,1.7326442,1.1067,,,,,,
470,23.359695,11.193055,1.9265668,1.107132,,,,,,
471,23.856108,11.192538,2.254243,1.1067985,,,,,,
472,24.367506,11.192242,2.140886,1.105908,,,,,,
473,24.705858,11.1909485,2.2004533,1.1056352,,,,,,
474,24.956306,11.188447,1.9638178,1.1054621,,,,,,
475,24.827421,11.18649,1.8627508,1.1063607,,,,,,
476,24.563753,11.183786,1.7183633,1.1089703,,,,,,
477,24.31358,11.181873,1.8009108,1.1098084,,,,,,
478,25.068941,11.180761,1.9862305,1.1100203,,,,,,
479,25.642637,11.18052,1.7934676,1.1084425,,,,,,
480,25.680918,11.179558,1.8165634,1.1099818,,,,,,
481,25.545364,11.179124,1.8571959,1.1085069,,,,,,
482,25.29055,11.179087,1.7516892,1.1087393,,,,,,
483,24.83449,11.178411,1.5463251,1.108687,,,,,,
484,24.134045,11.177421,1.4724267,1.1082035,,,,,,
485,23.515827,11.176202,1.6690966,1.1074864,,,,,,
486,23.508995,11.175128,1.7393963,1.109387,,,,,,
487,23.746647,11.172574,1.7708244,1.1109916,,,,,,
488,24.362902,11.170506,1.9108026,1.1101807,,,,,,
489,25.176596,11.169119,2.008146,1.110928,,,,,,
490,25.615732,11.168832,1.9215114,1.111826,,,,,,
491,25.640566,11.168638,1.7938013,1.110317,,,,,,
492,25.313473,11.169094,1.5859421,1.109813,,,,,,
493,24.978739,11.169655,1.6932602,1.1124442,,,,,,
494,25.30318,11.17008,1.9179516,1.1110038,,,,,,
495,25.378363,11.169527,1.9174644,1.111633,,,,,,
496,25.234465,11.168712,1.8230815,1.1117041,,,,,,
497,25.207308,11.168663,1.7620438,1.11441,,,,,,
498,25.347261,11.168535,1.8971169,1.1132245,,,,,,
499,25.441948,11.167301,1.8887973,1.1127031,,,,,,
