time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
461,24.001387,18.564823,1.5359372,2.049574,,,,,,
462,23.640396,18.5936,1.5139354,1.8892796,,,,,,
463,23.463087,17.055613,1.6256973,1.8295004,,,,,,
464,23.3378,18.64368,1.5858078,1.8570399,,,,,,
465,23.001175,20.312288,1.5260876,2.0655315,,,,,,
466,22.81498,18.89485,1.6548742,2.1150336,,,,,,
467,23.420303,19.13484,1.9919033,1.9115751,,,,,,
468,23.574041,21.997665,1.7635012,2.16364,,,,,,
469,23.241789,20.399025,1.7326442,2.0339384,,,,,,
470,23.359695,21.922394,1.9265668,2.3769531,,,,,,
471,23.856108,20.854538,2.254243,2.046977,,,,,,
472,24.367506,21.504078,2.140886,2.3455539,,,,,,
473,24.705858,21.180876,2.2004533,1.9474771,,,,,,
474,24.956306,19.735144,1.9638178,2.1617084,,,,,,
475,24.827421,17.740543,1.8627508,1.9743319,,,,,,
476,24.563753,23.498756,1.7183633,2.017523,,,,,,
477,24.31358,23.297712,1.8009108,1.8023028,,,,,,
478,25.068941,20.72976,1.9862305,1.8173454,,,,,,
479,25.642637,21.135252,1.7934676,2.0528712,,,,,,
480,25.680918,21.143856,1.8165634,2.0854628,,,,,,
481,25.545364,19.003292,1.8571959,1.7322693,,,,,,
482,25.29055,18.008175,1.7516892,1.9554057,,,,,,
483,24.83449,18.289158,1.5463251,1.9945236,,,,,,
484,24.134045,18.370853,1.4724267,2.3882413,,,,,,
485,23.515827,22.270416,1.6690966,2.015902,,,,,,
486,23.508995,22.74812,1.7393963,1.678766,,,,,,
487,23.746647,22.789291,1.7708244,2.2820666,,,,,,
488,24.362902,20.242365,1.9108026,2.01762,,,,,,
489,25.176596,19.35052,2.008146,2.4255693,,,,,,
490,25.615732,21.405937,1.9215114,1.874054,,,,,,
491,25.640566,19.760128,1.7938013,1.8083487,,,,,,
492,25.313473,20.400625,1.5859421,2.156832,,,,,,
493,24.978739,20.19151,1.6932602,1.9920207,,,,,,
494,25.30318,19.30814,1.9179516,2.4968572,,,,,,
495,25.378363,22.822746,1.9174644,1.9197524,,,,,,
496,25.234465,21.693138,1.8230815,1.9033849,,,,,,
497,25.207308,22.101368,1.7620438,2.2343993,,,,,,
498,25.347261,19.909672,1.8971169,2.131144,,,,,,
499,25.441948,19.090624,1.8887973,1.9032192,,,,,,
